tweet_no,word,tag,ner
17517, ,_SP,O
17517,Darkness,NNP,O
17517,Surrounding,VBG,O
17518,Husky,NNP,B-ARTIST
17518,Rescue,NNP,L-ARTIST
17518, ,_SP,O
17518,The,DT,O
17518,Good,NNP,O
17518,Man,NNP,O
17518,on,IN,O
17519,David,NNP,O
17519,Bowie,NNP,U-ARTIST
17519,Stay,VB,O
17520,Katy,NNP,B-ARTIST
17520,Perry,NNP,L-ARTIST
17520,The,DT,O
17520,One,NN,O
17520,That,WDT,O
17520,Got,VBD,O
17520,Away,RB,O
17520,feat,NN,O
17520,BoB,NNP,O
17520,en,IN,O
17521,Just,RB,O
17521,a,DT,O
17521,dream,NN,O
17521, ,_SP,O
17521,Nelly,RB,U-ARTIST
17522,Enya,NNP,U-ARTIST
17522, ,_SP,O
17522,May,MD,O
17522,It,PRP,O
17522,Be,VB,O
17522,e,NNP,O
17522,boa,NNP,O
17522,noite,NNP,O
17522,todos,NNS,O
17523,She,PRP,O
17523,Wolf,NNP,O
17523,MegadethVicio,NNP,O
17524,The,DT,B-ARTIST
17524,Beatles,NNPS,L-ARTIST
17524,Hey,NNP,O
17524,Jude,NNP,O
17525,taylor,NNP,B-ARTIST
17525,swift,NN,L-ARTIST
17525, ,_SP,O
17525,love,NN,O
17525,story,NN,O
17526,Avenged,VBN,B-ARTIST
17526,Sevenfold,NNP,L-ARTIST
17526, ,_SP,O
17526,Seize,NNP,O
17526,The,DT,O
17526,Day,NN,O
17527,Hopsin,NNP,U-ARTIST
17527, ,_SP,O
17527,Nocturnal,NNP,O
17527,Rainbows,NNPS,O
17527,RAW,NNP,O
17528,High,JJ,O
17528,and,CC,O
17528,Dry,NNP,O
17528,Radiohead,NNP,U-ARTIST
17528,Jorge,NNP,O
17528,Drexler,NNP,O
17528,Cover,NNP,O
17529,Red,NNP,U-ARTIST
17529,Already,RB,O
17529,Over,IN,O
17529,Pt,NNP,O
17529,2,CD,O
17530,misery,NN,O
17530,business,NN,O
17530, ,_SP,O
17530,paramore,NN,U-ARTIST
17531,One,CD,O
17531,Call,NN,O
17531,Away,RB,O
17531, ,_SP,O
17531,Chingy,NN,U-ARTIST
17532,For,IN,O
17532,The,DT,O
17532,of,IN,O
17532, ,_SP,O
17532,Broken,NNP,O
17532,Beats,NNP,O
17532,Hugh,NNP,B-ARTIST
17532,Masekela,NNP,L-ARTIST
17532, ,_SP,O
17532,Stimela,NNP,O
17532,Remix,NNP,O
17533, ,_SP,O
17533,Motorhead,NNP,U-ARTIST
17533, ,_SP,O
17533,The,DT,O
17533,Game,NN,O
17534, ,_SP,O
17534,Kelly,NNP,B-ARTIST
17534,Clarkson,NNP,L-ARTIST
17534,Mr,NNP,O
17534,Know,NNP,O
17534,It,PRP,O
17534,All,DT,O
17534,BB,NNP,O
17534,RADIO,NNP,O
17534, ,_SP,O
17534,In,IN,O
17534,auf,NNP,O
17534,954,CD,O
17535, ,_SP,O
17535,Rihanna,NNP,U-ARTIST
17535,feat,NN,O
17535,Calvin,NNP,O
17535,Harris,NNP,O
17535,We,PRP,O
17535,Found,VBD,O
17535,Love,NNP,O
17535,BB,NNP,O
17535,RADIO,NNP,O
17535, ,_SP,O
17535,In,IN,O
17535,auf,NNP,O
17535,1037,CD,O
17536,Over,IN,O
17536,My,PRP$,O
17536,Dead,JJ,O
17536,Body,NN,O
17536,33,CD,O
17537,keane,NNP,U-ARTIST
17537, ,_SP,O
17537,this,DT,O
17537,is,VBZ,O
17537,the,DT,O
17537,last,JJ,O
17537,time,NN,O
17538,Department,NNP,B-ARTIST
17538,S,NNP,L-ARTIST
17538,Is,VBZ,O
17538,Vic,NNP,O
17538,There,RB,O
17539, ,_SP,O
17539,Linkin,NNP,B-ARTIST
17539,Park,NNP,L-ARTIST
17539,Burn,NNP,O
17539,It,PRP,O
17539,Down,IN,O
17539,BB,NNP,O
17539,RADIO,NNP,O
17539, ,_SP,O
17539,In,IN,O
17539,auf,NNP,O
17539,954,CD,O
17540,Sabotage,NN,O
17540,feat,NN,O
17540,Lloyd,NNP,U-ARTIST
17540,by,IN,O
17540,Wale,NNP,O
17541,Quiet,NNP,B-ARTIST
17541,Riot,NNP,L-ARTIST
17541, ,_SP,O
17541,Twilight,NNP,O
17541,Hotel,NNP,O
17542,Gyptian,NNP,U-ARTIST
17542,Nicki,NNP,O
17542,Minaj,NNP,O
17542,Hold,NNP,O
17542,Yuh,NNP,O
17542,Remix,NNP,O
17543,Liquid,NNP,O
17543,Deep,NNP,O
17543, ,_SP,O
17543,Still,RB,O
17543,Classic,NNP,O
17543,track,NN,O
17543,coming,VBG,O
17543,up,RP,O
17543,9,CD,O
17543,am,NN,O
17543,Brandy,NNP,O
17543, ,_SP,O
17543,Best,JJS,O
17543,friend,NN,O
17543,and,CC,O
17543,holding,VBG,O
17543,you,PRP,O
17543,down,RP,O
17543,till,IN,O
17543,11,CD,O
17543,am,CD,O
17544,Sex,NNP,O
17544,Chris,NNP,B-ARTIST
17544,Brown,NNP,L-ARTIST
17545,Someone,NN,O
17545,Like,IN,O
17545,You,PRP,O
17545, ,_SP,O
17545,Adele,NNP,U-ARTIST
17546, ,_SP,O
17546,big,JJ,O
17546,green,JJ,O
17546,tractor,NN,O
17546,jason,NN,B-ARTIST
17546,aldean,NN,L-ARTIST
17546,I,NNP,O
17546,Lovee,NNP,O
17546,Thaat,NNP,O
17546,Song,NNP,O
17547, ,_SP,O
17547,Ciara,NNP,U-ARTIST
17547,And,CC,O
17547,I,PRP,O
17548,Coldplay,VB,U-ARTIST
17548,Rihanna,NNP,O
17548,Princess,NNP,O
17548,Of,IN,O
17548,China,NNP,O
17549,Alex,NNP,B-ARTIST
17549,Clare,NNP,L-ARTIST
17549,Too,RB,O
17549,Close,RB,O
17550,Sunday,NNP,O
17550,Morning,NNP,O
17550, ,_SP,O
17550,The,DT,B-ARTIST
17550,Velvet,NNP,I-ARTIST
17550,Underground,NNP,L-ARTIST
17551,Black,NNP,B-ARTIST
17551,Veil,NNP,I-ARTIST
17551,Brides,NNP,L-ARTIST
17551, ,_SP,O
17551,Perfect,NNP,O
17551,Weapon,NN,O
17552,Caro,NNP,B-ARTIST
17552,Emerald,NNP,L-ARTIST
17552,Stuck,VBD,O
17553,Metallica,NNP,O
17553,The,DT,O
17553,Shortest,NNP,O
17553,Straw,NNP,O
17554, ,_SP,O
17554,JULI,NNP,U-ARTIST
17554,Dieses,NNP,O
17554,leben,NN,O
17554,Radio,NNP,O
17554,TEDDY,NNP,O
17554, ,_SP,O
17554,In,IN,O
17554,auf,NNP,O
17554,1029,CD,O
17555,ConeCrewDiretoria,NN,O
17555, ,_SP,O
17555,Falo,NNP,O
17555,Nada,NNP,O
17555,part,NN,O
17555,Marcelo,NNP,B-ARTIST
17555,D2,NNP,L-ARTIST
17556,secondhand,NNP,B-ARTIST
17556,serenade,NNP,L-ARTIST
17556, ,_SP,O
17556,nightmares,NNS,O
17557,nicki,NNP,B-ARTIST
17557,minaj,NNP,L-ARTIST
17557,x,NNP,O
17557,Cassie,NNP,O
17557, ,_SP,O
17557,the,DT,O
17557,boys,NNS,O
17557,love,VBP,O
17557,that,DT,O
17557,video,NN,O
17558,Basshunter,NNP,U-ARTIST
17558, ,_SP,O
17558,Now,RB,O
17558,You,PRP,O
17558,'re,VBP,O
17558,Gone,VBN,O
17559,Poison,NNP,O
17559, ,_SP,O
17559,Dev,NNP,U-ARTIST
17560, ,_SP,O
17560,David,NNP,O
17560,Guetta,NNP,O
17560,feat,NN,O
17560,Sia,NNP,U-ARTIST
17560,Titanium,NNP,O
17560,BB,NNP,O
17560,RADIO,NNP,O
17560, ,_SP,O
17560,In,IN,O
17560,auf,NNP,O
17560,1043,CD,O
17561,almohada,NNP,O
17561, ,_SP,O
17561,jose,NNP,B-ARTIST
17561,jose,NNP,L-ARTIST
17562,Drain,VB,O
17562,You,PRP,O
17562, ,_SP,O
17562,Nirvana,NNP,U-ARTIST
17563,Alabama,NNP,B-ARTIST
17563,Shakes,NNP,L-ARTIST
17563,Hang,NNP,O
17563,Loose,NNP,O
17564,you,PRP,O
17564,the,DT,O
17564,boss,NN,O
17564, ,_SP,O
17564,rick,NNP,B-ARTIST
17564,ross,NNP,L-ARTIST
17564,&,CC,O
17564,nicki,NNP,O
17564,minaj,NNP,O
17565,under,IN,O
17565,cover,NN,O
17565,of,IN,O
17565,darkness,NN,O
17565, ,_SP,O
17565,The,DT,B-ARTIST
17565,Strokes,NNS,L-ARTIST
17566, ,_SP,O
17566,Rolf,NNP,B-ARTIST
17566,Zuckowski,NNP,L-ARTIST
17566,Die,VB,O
17566,Jahresuhr,NNP,O
17566,Radio,NNP,O
17566,TEDDY,NNP,O
17566, ,_SP,O
17566,In,IN,O
17566,auf,NNP,O
17566,902,CD,O
17567,Future,JJ,U-ARTIST
17567,Neva,NNP,O
17567,End,NN,O
17568, ,_SP,O
17568,Avicii,NNP,O
17568,Levels,NNP,O
17569,Bang,NNP,O
17569,Your,PRP$,O
17569,Head,NNP,O
17569, ,_SP,O
17569,Quiet,NNP,B-ARTIST
17569,Riot,NNP,L-ARTIST
17570,Heatwave,NNP,U-ARTIST
17570,Boogie,NNP,O
17570,Nights,NNPS,O
17571, ,_SP,O
17571,Udo,NNP,B-ARTIST
17571,Lindenberg,NNP,L-ARTIST
17571,Mdchen,NNP,O
17571,aus,NN,O
17571,Ostberlin,NNP,O
17571,Wir,NNP,O
17571,wollen,JJ,O
17571,doch,NNP,O
17571,einfach,NN,O
17571,nur,NNP,O
17571,zusammen,NNP,O
17571,sein,NNP,O
17572,John,NNP,B-ARTIST
17572,Mayer,NNP,L-ARTIST
17572,Free,NNP,O
17572,fallin,NNP,O
17572,','',O
17572,She,PRP,O
17572,'s,VBZ,O
17572,a,DT,O
17572,good,JJ,O
17572,girl,NN,O
17573,The,DT,O
17573,Sensational,NNP,B-ARTIST
17573,Alex,NNP,I-ARTIST
17573,Harvey,NNP,I-ARTIST
17573,Band,NNP,L-ARTIST
17573,Faith,NNP,O
17573,Healer,NNP,O
17574,The,DT,O
17574,Clock,NNP,O
17574,by,IN,O
17574,The,DT,B-ARTIST
17574,View,NNP,L-ARTIST
17574,on,IN,O
17575,Slipknot,RB,U-ARTIST
17575, ,_SP,O
17575,Dead,NNP,O
17575,Memories,NNS,O
17576,Porter,NNP,B-ARTIST
17576,Robinson,NNP,L-ARTIST
17576,Language,NNP,O
17577, ,_SP,O
17577,Sons,NNPS,B-ARTIST
17577,Of,IN,I-ARTIST
17577,Midnight,NNP,L-ARTIST
17577,The,DT,O
17577,Fire,NNP,O
17577,BB,NN,O
17577,RADIO,NNP,O
17577, ,_SP,O
17577,In,IN,O
17577,auf,NNP,O
17577,1075,CD,O
17578, ,_SP,O
17578,Drake,NNP,U-ARTIST
17578,over,IN,O
17578,my,PRP$,O
17578,dead,JJ,O
17578,body,NN,O
17578,My,PRP$,O
17578,obsession,NN,O
17578,continues,VBZ,O
17579,Do,VBP,O
17579,It,PRP,O
17579,Better,RBR,O
17579, ,_SP,O
17579,Happy,NNP,B-ARTIST
17579,Mondays,NNPS,L-ARTIST
17580,Chemical,NNP,B-ARTIST
17580,Brothers,NNPS,L-ARTIST
17580,Galvanize,NNP,O
17581,hey,UH,O
17581,you,PRP,O
17581,Pink,NNP,O
17581,Floyd,NNP,U-ARTIST
17582,Ron,NNP,B-ARTIST
17582,Pope,NNP,L-ARTIST
17582, ,_SP,O
17582,A,DT,O
17582,Drop,NN,O
17582,In,IN,O
17582,The,DT,O
17582,Ocean,NNP,O
17583,Aaliyah,NNP,U-ARTIST
17583, ,_SP,O
17583,come,VBD,O
17583,over,RP,O
17584,the,DT,O
17584,arms,NNS,O
17584,of,IN,O
17584,the,DT,O
17584,one,NN,O
17584,who,WP,O
17584,loves,VBZ,O
17584,you,PRP,O
17584,by,IN,O
17584,xscape,NN,U-ARTIST
17585,Rumor,NNP,O
17585,Mill,NNP,O
17585, ,_SP,O
17585,We,PRP,B-ARTIST
17585,are,VBP,I-ARTIST
17585,the,DT,I-ARTIST
17585,in,IN,I-ARTIST
17585,Crowd,NN,L-ARTIST
17586,LoveGame,NNP,O
17586, ,_SP,O
17586,Lady,NNP,B-ARTIST
17586,GaGa,NNP,L-ARTIST
17587,Kopi,NNP,O
17587,mana,NNP,O
17587,kopi,NNP,O
17587,are,VBP,O
17587,you,PRP,O
17587,in,IN,O
17587,incubus,NNP,U-ARTIST
17588,Editors,NNS,U-ARTIST
17588, ,_SP,O
17588,Munich,NNP,O
17588,_,NFP,O
17589,Brown,NNP,O
17589,Sugar,NNP,O
17589,D'Angelo,NNP,U-ARTIST
17590,James,NNP,B-ARTIST
17590,Taylor,NNP,L-ARTIST
17590,Fire,NNP,O
17590,&,CC,O
17590,Rain,NNP,O
17591,Stairway,NN,O
17591,to,IN,O
17591,Heaven,NNP,O
17591, ,_SP,O
17591,Led,VBD,B-ARTIST
17591,Zeppelin,NNP,L-ARTIST
17591,amo,NNP,O
17591,aquele,NNP,O
17591,solo,NNP,O
17592,Chris,NNP,B-ARTIST
17592,Brown,NNP,L-ARTIST
17592, ,_SP,O
17592,Strip,NNP,O
17593,Fleetwood,NNP,B-ARTIST
17593,Mac,NNP,L-ARTIST
17593,Over,IN,O
17593,My,PRP$,O
17593,Head,NN,O
17594,Arthur,NNP,B-ARTIST
17594,Adams,NNP,L-ARTIST
17594,You,PRP,O
17594,Got,VBP,O
17594,The,DT,O
17594,Floor,NNP,O
17595, ,_SP,O
17595,Rosenstolz,NNP,U-ARTIST
17595,Willkommen,NNP,O
17595,Radio,NNP,O
17595,TEDDY,NNP,O
17595, ,_SP,O
17595,In,IN,O
17595,auf,NNP,O
17595,1029,CD,O
17596,The,DT,B-ARTIST
17596,Shins,NNP,L-ARTIST
17596, ,_SP,O
17596,New,NNP,O
17596,Slang,NNP,O
17597, ,_SP,O
17597,DJ,NNP,O
17597,Antoine,NNP,O
17597,feat,NN,O
17597,The,DT,B-ARTIST
17597,Beat,NNP,I-ARTIST
17597,Shakers,NNPS,L-ARTIST
17597,Ma,NNP,O
17597,Cherie,NNP,O
17597,BB,NNP,O
17597,RADIO,NNP,O
17597, ,_SP,O
17597,xoxoxoxoxoxoxoxoxoxoxox,NNP,O
17598,Chief,NNP,B-ARTIST
17598,Keef,NNP,L-ARTIST
17598, ,_SP,O
17598,I,PRP,O
17598,Do,VBP,O
17598,n't,RB,O
17598,Like,VB,O
17598,Remix,NNP,O
17598,ft,NNP,O
17598,Kanye,NNP,O
17598,West,NNP,O
17598,Pusha,NNP,O
17598,T,NNP,O
17598,Jadakiss,NNP,O
17598,&,CC,O
17598,Big,NNP,O
17598,Sean,NNP,O
17599,Skrillex,NNP,U-ARTIST
17599, ,_SP,O
17599,Bangarang,NNP,O
17600,The,DT,B-ARTIST
17600,Kooks,NNPS,L-ARTIST
17600,Naive,NNP,O
17601, ,_SP,O
17601,Flo,NNP,B-ARTIST
17601,Rida,NNP,L-ARTIST
17601,Whistle,NNP,O
17601,Radio,NNP,O
17601,TEDDY,NNP,O
17601, ,_SP,O
17601,In,IN,O
17601,auf,NNP,O
17601,878,CD,O
17602,lupe,NNP,B-ARTIST
17602,fiasco,NNP,L-ARTIST
17602,kick,NNP,O
17602,push,VBP,O
17603, ,_SP,O
17603,Aloe,NNP,B-ARTIST
17603,Blacc,NNP,L-ARTIST
17603,Loving,NNP,O
17603,You,PRP,O
17603,Is,VBZ,O
17603,Killing,VBG,O
17603,Me,PRP,O
17603,plays,VBZ,O
17603,the,DT,O
17604, ,_SP,O
17604,Unheilig,NNP,U-ARTIST
17604,Lichter,NNP,O
17604,der,NN,O
17604,Stadt,NNP,O
17604,Radio,NNP,O
17604,TEDDY,NNP,O
17604, ,_SP,O
17604,Macht,NNP,O
17604,Spass,NNP,O
17604, ,_SP,O
17604,macht,NNP,O
17604,schlau,NNP,O
17605, ,_SP,O
17605,Olly,NNP,B-ARTIST
17605,Murs,NNPS,L-ARTIST
17605,Heart,NNP,O
17605,Skips,NNPS,O
17605,A,DT,O
17605,Beat,NNP,O
17606,The,DT,B-ARTIST
17606,Charlatans,NNPS,L-ARTIST
17606,Just,RB,O
17606,When,WRB,O
17606,You,PRP,O
17606,'re,VBP,O
17606,Thinking,VBG,O
17606,Things,NNPS,O
17606,Over,RP,O
17607, ,_SP,O
17607,Sunrise,NNP,B-ARTIST
17607,Avenue,NNP,L-ARTIST
17607,Fairytale,NNP,O
17607,Gone,NNP,O
17607,Bad,NNP,O
17607,spielt,NN,O
17607,die,VB,O
17608, ,_SP,O
17608,Inna,NNP,U-ARTIST
17608,Sun,NNP,O
17608,Is,VBZ,O
17608,Up,RP,O
17608,BB,NN,O
17608,RADIO,NNP,O
17608, ,_SP,O
17608,In,IN,O
17608,auf,NNP,O
17608,954,CD,O
17609,Fitted,NNP,O
17609,Cap,NNP,O
17609,Feat,NNP,O
17609,J,NNP,O
17609,Cole,NNP,O
17609, ,_SP,O
17609,Wale,NNP,U-ARTIST
17609,Meek,NNP,O
17609,Mill,NNP,O
17609,&,CC,O
17609,Rick,NNP,O
17609,Ross,NNP,O
17609, ,_SP,O
17609,dis,NNP,O
17609,tune,NN,O
17609,neva,NNP,O
17609,gets,VBZ,O
17609,old,JJ,O
17610, ,_SP,O
17610,Marlon,NNP,B-ARTIST
17610,Roudette,NNP,L-ARTIST
17610,Anti,NNP,O
17610,Hero,NNP,O
17610,Brave,NNP,O
17610,New,NNP,O
17610,World,NNP,O
17610,BB,NNP,O
17610,RADIO,NNP,O
17610, ,_SP,O
17610,In,IN,O
17610,auf,NNP,O
17610,1043,CD,O
17611,Dionne,NNP,B-ARTIST
17611,Warwick,NNP,L-ARTIST
17611,Do,VBP,O
17611,You,PRP,O
17611,Know,VB,O
17611,The,DT,O
17611,Way,NN,O
17611,To,IN,O
17611,San,NNP,O
17611,Jose,NNP,O
17612,Bad,JJ,O
17612,Boy,NNP,O
17612, ,_SP,O
17612,Bigbang,NNP,U-ARTIST
17612,Feels,VBZ,O
17612,like,IN,O
17612,in,IN,O
17612,a,DT,O
17612,BIGSHOW,NNP,O
17612,haha,NN,O
17613, ,_SP,O
17613,David,NNP,O
17613,Guetta,NNP,O
17613,feat,NN,O
17613,Kid,NNP,B-ARTIST
17613,Cudi,NNP,L-ARTIST
17613,Memories,NNP,O
17613,BB,NNP,O
17613,RADIO,NNP,O
17613, ,_SP,O
17613,In,IN,O
17613,auf,NNP,O
17613,1043,CD,O
17614, ,_SP,O
17614,Ivy,NNP,B-ARTIST
17614,Quainoo,NNP,L-ARTIST
17614,Do,VBP,O
17614,You,PRP,O
17614,Like,VB,O
17614,What,WP,O
17614,You,PRP,O
17614,See,VBP,O
17614,Radio,NNP,O
17614,TEDDY,NNP,O
17614, ,_SP,O
17614,In,IN,O
17614,auf,NNP,O
17614,1029,CD,O
17615, ,_SP,O
17615,Joshua,NNP,B-ARTIST
17615,Kadison,NNP,L-ARTIST
17615,Jessie,NNP,O
17616,Goodbye,NNP,O
17616,Graceful,NNP,O
17616, ,_SP,O
17616,Falling,VBG,B-ARTIST
17616,In,IN,I-ARTIST
17616,Reverse,NN,L-ARTIST
17617, ,_SP,O
17617,Peterpan,NNP,U-ARTIST
17617, ,_SP,O
17617,Cobalah,NNP,O
17617,Mengerti,NNP,O
17618,Pnk,NN,O
17618,Dear,NNP,O
17618,Mr,NNP,O
17618,President,NNP,O
17618,feat,VB,O
17618,Indigo,NNP,B-ARTIST
17618,Girls,NNS,L-ARTIST
17619, ,_SP,O
17619,Michel,NNP,O
17619,Telo,NNP,O
17619,Ai,NNP,O
17619,Se,NNP,O
17619,Eu,NNP,O
17619,Te,NNP,O
17619,Pego,NNP,O
17619,Nossa,NNP,B-ARTIST
17619,Nossa,NNP,L-ARTIST
17619,NEU,NNP,O
17620,ca,MD,O
17620,n't,RB,O
17620,break,VB,O
17620,me,PRP,O
17620,am,VBP,O
17620,a,DT,O
17620,real,JJ,O
17620,steel,NN,O
17620,',``,O
17620,Till,IN,O
17620,I,PRP,O
17620,Collapse,VBP,O
17620,by,IN,O
17620,Eminem,NNP,U-ARTIST
17620,from,IN,O
17620,with,IN,O
17620,LiveLyrics,NNP,O
17621, ,_SP,O
17621,Taio,NNP,B-ARTIST
17621,Cruz,NNP,L-ARTIST
17621,Break,NNP,O
17621,Your,PRP$,O
17621,Heart,NN,O
17621,BB,NNP,O
17621,RADIO,NNP,O
17621, ,_SP,O
17621,In,IN,O
17621,auf,NNP,O
17621,1043,CD,O
17622, ,_SP,O
17622,Spica,NNP,U-ARTIST
17622, ,_SP,O
17622,Painkiller,NN,O
17623, ,_SP,O
17623,Little,NNP,O
17623,Amadeus,NNP,O
17623,feat,NN,O
17623,Heinz,NNP,O
17623,Rudolf,NNP,O
17623,Kunze,NNP,O
17623,Little,NNP,O
17623,Amadeus,NNP,O
17624,Rusko,NNP,U-ARTIST
17624, ,_SP,O
17624,Woo,NNP,O
17624,Boost,NNP,O
17625,Benga,NNP,U-ARTIST
17625,Icon,NNP,O
17626,LIL,NNP,B-ARTIST
17626,B,NNP,L-ARTIST
17626, ,_SP,O
17626,LIKE,IN,O
17626,A,DT,O
17626,MARTIAN,JJ,O
17627,More,RBR,O
17627,Like,IN,O
17627,Her,PRP$,O
17627,Miranda,NNP,B-ARTIST
17627,Lambert,NNP,L-ARTIST
17628,kerli,NNP,U-ARTIST
17628, ,_SP,O
17628,tea,NN,O
17628,party,NN,O
17629,Link,NNP,B-ARTIST
17629,Wray,NNP,L-ARTIST
17629,Ace,NNP,O
17629,Of,IN,O
17629,Spades,NNS,O
17630,Bring,VB,B-ARTIST
17630,Me,PRP,I-ARTIST
17630,The,DT,I-ARTIST
17630,Horizon,NNP,L-ARTIST
17630, ,_SP,O
17630,It,PRP,O
17630,Never,RB,O
17630,Ends,VBZ,O
17631,Horace,NNP,B-ARTIST
17631,Andy,NNP,L-ARTIST
17631,Ai,NNP,O
17631,n't,RB,O
17631,No,DT,O
17631,Sunshine,NN,O
17632,Joy,NNP,B-ARTIST
17632,Division,NNP,L-ARTIST
17632, ,_SP,O
17632,Atmosphere,NNP,O
17633,Pulp,NNP,U-ARTIST
17633,Disco,NNP,O
17633,2000,CD,O
17634,Wings,NNS,O
17634,Venus,NNP,O
17634,and,CC,O
17634,Mars,NNP,O
17635,Warren,NNP,B-ARTIST
17635,G,NNP,L-ARTIST
17635, ,_SP,O
17635,Regulate,NN,O
17635,featuring,VBG,O
17635,Nate,NNP,O
17635,Dogg,NNP,O
17635,YAY,NNP,O
17636, ,_SP,O
17636,JURI,NNP,U-ARTIST
17636,Der,NNP,O
17636,flaschengeist,NN,O
17636,Radio,NNP,O
17636,TEDDY,NNP,O
17637,creed,NNP,U-ARTIST
17637,one,CD,O
17637,last,JJ,O
17637,breath,NN,O
17638,The,DT,B-ARTIST
17638,offspring,NN,L-ARTIST
17638, ,_SP,O
17638,Want,VBP,O
17638,You,PRP,O
17638,Bad,JJ,O
17639,Kurr,NNP,O
17639,bajat,RB,O
17639,sbohet,VBD,O
17639,Snow,NNP,B-ARTIST
17639,Patrol,NNP,L-ARTIST
17639, ,_SP,O
17639,Chasing,NNP,O
17639,Cars,NNS,O
17640,it,PRP,O
17640,'s,VBZ,O
17640,time,NN,O
17640, ,_SP,O
17640,imagine,NN,B-ARTIST
17640,dragons,NNS,L-ARTIST
17641, ,_SP,O
17641,The,DT,O
17641,Calling,NN,U-ARTIST
17641,Wherever,WRB,O
17641,You,PRP,O
17641,Will,MD,O
17641,Go,VB,O
17642,I,PRP,O
17642,Wo,MD,O
17642,n't,RB,O
17642,Give,VB,O
17642,Up,RP,O
17642,Jason,NNP,B-ARTIST
17642,Mraz,NNP,L-ARTIST
17643,Avenged,VBN,B-ARTIST
17643,Sevenfold,NNP,L-ARTIST
17643, ,_SP,O
17643,Dear,NNP,O
17643,God,NNP,O
17644,I,PRP,O
17644,Wo,MD,O
17644,n't,RB,O
17644,Give,VB,O
17644,Up,RP,O
17644,Jason,NNP,B-ARTIST
17644,Mraz,NNP,L-ARTIST
17645,Show,VB,O
17645,Me,PRP,O
17645,what,WP,O
17645,I,PRP,O
17645,'m,VBP,O
17645,Looking,VBG,O
17645,For,IN,O
17645, ,_SP,O
17645,Carolina,NNP,B-ARTIST
17645,Liar,NNP,L-ARTIST
17646,The,DT,O
17646,Only,JJ,O
17646,Way,NN,O
17646,by,IN,O
17646,Break,NNP,U-ARTIST
17646,on,IN,O
17646,Android,NNP,O
17646,via,IN,O
17646, ,_SP,O
17647,In,IN,O
17647,Between,IN,O
17647, ,_SP,O
17647,Wouter,NNP,B-ARTIST
17647,Hamel,NNP,L-ARTIST
17648,Ed,NNP,B-ARTIST
17648,Sheeran,NNP,L-ARTIST
17648,Lego,NNP,O
17648,House,NNP,O
17648,Brits,NNPS,O
17648,2012,CD,O
17649,Tyrese,JJ,U-ARTIST
17649,One,CD,O
17650,Juliette,NNP,O
17651, ,_SP,B-ARTIST
17651,Lykke,NNP,L-ARTIST
17651,li,NNP,O
17651,Love,NNP,O
17651,out,IN,O
17651,of,IN,O
17651,lust,NN,O
17652,kid,NNP,B-ARTIST
17652,cudi,NNP,L-ARTIST
17652, ,_SP,O
17652,marijuana,NNP,O
17653, ,_SP,O
17653,The,DT,B-ARTIST
17653,Bosshoss,NNP,L-ARTIST
17653,Do,VBP,O
17653,n't,RB,O
17653,Gimme,NNP,O
17653,That,DT,O
17653,BB,NNP,O
17653,RADIO,NNP,O
17653, ,_SP,O
17653,In,IN,O
17653,auf,NNP,O
17653,954,CD,O
17654,Wonder,VB,O
17654,what,WP,O
17654,TBoz,NNP,O
17654,n,CC,O
17654,Chili,NNP,O
17654,r,NN,O
17654,up,IN,O
17654,to,IN,O
17654,these,DT,O
17654,days,NNS,O
17654,RT,NNP,O
17654,Waterfalls,NNP,O
17654,by,IN,O
17654,TLC,NNP,U-ARTIST
17654,Great,NNP,O
17654,song,NN,O
17654,Still,RB,O
17655,Ron,NNP,B-ARTIST
17655,Sexsmith,NNP,L-ARTIST
17655,Get,NNP,O
17655,In,IN,O
17655,Line,NN,O
17656, ,_SP,O
17656,Kris,NNP,U-ARTIST
17656,feat,NN,O
17656,Dante,NNP,O
17656,Thomas,NNP,O
17656,Diese,NNP,O
17656,Tage,NNP,O
17656,Radio,NNP,O
17656,TEDDY,NNP,O
17656, ,_SP,O
17656,In,IN,O
17656,auf,NNP,O
17656,917,CD,O
17657,Back,RB,O
17657,that,DT,O
17657,Ass,NNP,O
17657,Up,RB,O
17657, ,_SP,O
17657,Juvenile,NNP,U-ARTIST
17658, ,_SP,O
17658,Coldplay,NNP,U-ARTIST
17658,Talk,NN,O
17658,plays,VBZ,O
17658,the,DT,O
17659,John,NNP,O
17659,Riley,NNP,O
17659,The,DT,O
17659,Byrds,NNS,U-ARTIST
17660,Eric,NNP,O
17660,Clapton,NNP,U-ARTIST
17660, ,_SP,O
17660,My,PRP$,O
17660,Father,NNP,O
17660,'s,POS,O
17660,Eyes,NNS,O
17661,Here,RB,O
17661,I,PRP,O
17661,Am,VBP,O
17661, ,_SP,O
17661,4Men,CD,U-ARTIST
17662, ,_SP,O
17662,I,PRP,O
17662,Luv,NNP,O
17662,Dem,NNP,O
17662,Strippers,NNPS,O
17662,by,IN,O
17662,2,CD,O
17662,Chainz,NNP,O
17662,Feat,NNP,O
17662,Nicki,NNP,B-ARTIST
17662,Minaj,NNP,L-ARTIST
17663, ,_SP,O
17663,Aura,NNP,U-ARTIST
17663,Dione,NNP,O
17663,Geronimo,NNP,O
17663,BB,NNP,O
17663,RADIO,NNP,O
17663, ,_SP,O
17663,In,IN,O
17663,auf,NNP,O
17663,954,CD,O
17664, ,_SP,O
17664,FLO,NNP,B-ARTIST
